     1        2:1        1:0      +  *0.747  0.253
 22087        1:0        1:0         *0.997  0.003
 22088        1:0        1:0         *0.98   0.02 
 22089        1:0        2:1      +   0.263 *0.737
 22090        1:0        1:0         *0.997  0.003
 22091        1:0        1:0         *0.985  0.015
 22092        1:0        1:0         *0.691  0.309
 22093        1:0        1:0         *0.94   0.06 
 22094        1:0        1:0         *0.994  0.006
 22095        1:0        1:0         *0.985  0.015
 22096        1:0        1:0         *0.998  0.002
 22097        1:0        1:0         *0.988  0.012
 22098        1:0        1:0         *0.934  0.066
 22099        1:0        1:0         *0.95   0.05 
 22100        1:0        1:0         *0.982  0.018
 22101        1:0        1:0         *0.886  0.114
 22102        1:0        1:0         *0.816  0.184
 22103        1:0        1:0         *0.995  0.005
 22104        1:0        1:0         *0.932  0.068
 22105        1:0        1:0         *0.99   0.01 
 22106        1:0        1:0         *0.991  0.009
 22107        1:0        1:0         *0.995  0.005
 22108        1:0        1:0         *0.994  0.006
 22109        1:0        1:0         *0.964  0.036
 22110        1:0        1:0         *0.999  0.001
 22111        1:0        1:0         *0.992  0.008
 22112        1:0        1:0         *0.962  0.038
 22113        1:0        2:1      +   0.096 *0.904
 22114        1:0        1:0         *0.893  0.107
 22115        1:0        1:0         *0.948  0.052
 22116        1:0        1:0         *0.743  0.257
 22117        1:0        1:0         *0.869  0.131
 22118        1:0        1:0         *0.969  0.031
 22119        1:0        1:0         *0.95   0.05 
 22120        1:0        1:0         *0.993  0.007
 22121        1:0        2:1      +   0.459 *0.541
 22122        1:0        2:1      +   0.425 *0.575
 22123        1:0        2:1      +   0.367 *0.633
 22124        1:0        1:0         *0.999  0.001
 22125        1:0        1:0         *0.994  0.006
 22126        1:0        1:0         *0.719  0.281
 22127        1:0        1:0         *0.998  0.002
 22128        1:0        1:0         *0.997  0.003
 22129        1:0        1:0         *0.942  0.058
 22130        1:0        1:0         *0.96   0.04 
 22131        1:0        1:0         *0.996  0.004
 22132        1:0        1:0         *0.981  0.019
 22133        1:0        1:0         *0.828  0.172
 22134        1:0        1:0         *0.999  0.001
 22135        1:0        1:0         *0.998  0.002
 22136        1:0        1:0         *0.999  0.001
 22137        1:0        1:0         *0.998  0.002
 22138        1:0        1:0         *0.997  0.003
 22139        1:0        1:0         *0.853  0.147
 22140        1:0        1:0         *0.978  0.022
 22141        1:0        1:0         *0.984  0.016
 22142        1:0        1:0         *0.998  0.002
 22143        1:0        1:0         *0.993  0.007
 22144        1:0        1:0         *0.637  0.363
 22145        1:0        1:0         *0.777  0.223
 22146        1:0        1:0         *0.98   0.02 
 22147        1:0        1:0         *0.696  0.304
 22148        1:0        2:1      +   0.372 *0.628
 22149        1:0        1:0         *0.996  0.004
 22150        1:0        1:0         *0.967  0.033
 22151        1:0        1:0         *0.976  0.024
 22152        1:0        1:0         *0.877  0.123
 22153        1:0        1:0         *0.942  0.058
 22154        1:0        1:0         *0.922  0.078
 22155        1:0        1:0         *0.994  0.006
 22156        1:0        2:1      +   0.17  *0.83 
 22157        1:0        1:0         *0.964  0.036
 22158        1:0        1:0         *0.862  0.138
 22159        1:0        1:0         *0.995  0.005
 22160        1:0        1:0         *0.767  0.233
 22161        1:0        1:0         *0.998  0.002
 22162        1:0        1:0         *0.813  0.187
 22163        1:0        1:0         *0.524  0.476
 22164        1:0        1:0         *0.979  0.021
 22165        1:0        1:0         *0.993  0.007
 22166        1:0        1:0         *0.995  0.005
 22167        1:0        1:0         *0.991  0.009
 22168        1:0        1:0         *0.996  0.004
 22169        1:0        1:0         *0.994  0.006
 22170        1:0        1:0         *0.999  0.001
 22171        1:0        1:0         *0.858  0.142
 22172        1:0        1:0         *0.994  0.006
 22173        1:0        1:0         *0.978  0.022
 22174        1:0        1:0         *0.984  0.016
 22175        1:0        1:0         *0.969  0.031
 22176        1:0        1:0         *0.997  0.003
 22177        1:0        1:0         *0.876  0.124
 22178        1:0        1:0         *0.576  0.424
 22179        1:0        1:0         *0.991  0.009
 22180        1:0        2:1      +   0.473 *0.527
 22181        1:0        1:0         *0.998  0.002
 22182        1:0        1:0         *0.987  0.013
 22183        1:0        1:0         *0.994  0.006
 22184        1:0        1:0         *0.968  0.032
 22185        1:0        1:0         *0.917  0.083
 22186        1:0        1:0         *0.995  0.005
 22187        1:0        1:0         *0.877  0.123
 22188        1:0        1:0         *0.974  0.026
 22189        1:0        1:0         *0.552  0.448
 22190        1:0        1:0         *0.997  0.003
 22191        1:0        1:0         *0.995  0.005
 22192        1:0        1:0         *0.967  0.033
 22193        1:0        1:0         *0.98   0.02 
 22194        1:0        1:0         *0.91   0.09 
 22195        1:0        1:0         *0.986  0.014
 22196        1:0        1:0         *0.99   0.01 
 22197        1:0        1:0         *0.991  0.009
 22198        1:0        1:0         *0.983  0.017
 22199        1:0        2:1      +   0.412 *0.588
 22200        1:0        1:0         *0.933  0.067
 22201        1:0        1:0         *0.992  0.008
 22202        1:0        1:0         *0.999  0.001
 22203        1:0        1:0         *0.997  0.003
 22204        1:0        1:0         *0.957  0.043
 22205        1:0        1:0         *0.984  0.016
 22206        1:0        1:0         *0.863  0.137
 22207        1:0        2:1      +   0.386 *0.614
 22208        1:0        1:0         *0.953  0.047
 22209        1:0        2:1      +   0.347 *0.653
 22210        1:0        1:0         *0.995  0.005
 22211        1:0        1:0         *0.994  0.006
 22212        1:0        2:1      +   0.083 *0.917
 22213        1:0        1:0         *0.996  0.004
 22214        1:0        1:0         *0.973  0.027
 22215        1:0        1:0         *0.849  0.151
 22216        1:0        1:0         *0.965  0.035
 22217        1:0        1:0         *0.892  0.108
 22218        1:0        1:0         *0.991  0.009
 22219        1:0        1:0         *0.681  0.319
 22220        1:0        2:1      +   0.475 *0.525
 22221        1:0        1:0         *0.954  0.046
 22222        1:0        1:0         *0.999  0.001
 22223        1:0        1:0         *0.99   0.01 
 22224        1:0        1:0         *0.993  0.007
 22225        1:0        1:0         *0.994  0.006
 22226        1:0        1:0         *0.999  0.001
 22227        1:0        1:0         *0.994  0.006
 22228        1:0        1:0         *0.916  0.084
 22229        1:0        1:0         *0.987  0.013
 22230        1:0        1:0         *0.997  0.003
 22231        1:0        1:0         *0.989  0.011
 22232        1:0        1:0         *0.999  0.001
 22233        1:0        1:0         *0.976  0.024
 22234        1:0        1:0         *0.973  0.027
 22235        1:0        1:0         *0.997  0.003
 22236        1:0        1:0         *0.818  0.182
 22237        1:0        1:0         *0.995  0.005
 22238        1:0        1:0         *0.996  0.004
 22239        1:0        1:0         *0.944  0.056
 22240        1:0        1:0         *0.826  0.174
 22241        1:0        1:0         *0.86   0.14 
 22242        1:0        1:0         *0.836  0.164
 22243        1:0        1:0         *0.992  0.008
 22244        1:0        1:0         *0.903  0.097
 22245        1:0        1:0         *0.944  0.056
 22246        1:0        1:0         *0.996  0.004
 22247        1:0        1:0         *0.989  0.011
 22248        1:0        1:0         *0.513  0.487
 22249        1:0        1:0         *0.568  0.432
 22250        1:0        1:0         *0.996  0.004
 22251        1:0        1:0         *0.998  0.002
 22252        1:0        1:0         *0.816  0.184
 22253        1:0        1:0         *0.991  0.009
 22254        1:0        1:0         *0.91   0.09 
 22255        1:0        1:0         *0.966  0.034
 22256        1:0        1:0         *0.901  0.099
 22257        1:0        1:0         *0.996  0.004
 22258        1:0        1:0         *0.991  0.009
 22259        1:0        1:0         *0.995  0.005
 22260        1:0        1:0         *0.997  0.003
 22261        1:0        1:0         *0.99   0.01 
 22262        1:0        1:0         *0.977  0.023
 22263        1:0        1:0         *0.702  0.298
 22264        1:0        1:0         *0.942  0.058
 22265        1:0        2:1      +   0.424 *0.576
 22266        1:0        1:0         *0.983  0.017
 22267        1:0        1:0         *0.991  0.009
 22268        1:0        1:0         *0.602  0.398
 22269        1:0        1:0         *0.704  0.296
 22270        1:0        1:0         *0.997  0.003
 22271        1:0        1:0         *0.923  0.077
 22272        1:0        1:0         *0.963  0.037
 22273        1:0        1:0         *0.999  0.001
 22274        1:0        1:0         *0.995  0.005
 22275        1:0        1:0         *0.891  0.109
 22276        1:0        1:0         *0.834  0.166
 22277        1:0        1:0         *0.866  0.134
 22278        1:0        1:0         *0.96   0.04 
 22279        1:0        1:0         *0.992  0.008
 22280        1:0        1:0         *0.501  0.499
 22281        1:0        1:0         *0.998  0.002
 22282        1:0        1:0         *0.979  0.021
 22283        1:0        1:0         *0.926  0.074
 22284        1:0        2:1      +   0.108 *0.892
 22285        1:0        1:0         *0.998  0.002
 22286        1:0        1:0         *0.828  0.172
 22287        1:0        1:0         *0.956  0.044
 22288        1:0        1:0         *0.956  0.044
 22289        1:0        1:0         *0.96   0.04 
 22290        1:0        1:0         *0.965  0.035
 22291        1:0        1:0         *0.636  0.364
 22292        1:0        1:0         *0.748  0.252
 22293        1:0        1:0         *0.911  0.089
 22294        1:0        1:0         *0.887  0.113
 22295        1:0        1:0         *0.966  0.034
 22296        1:0        1:0         *0.904  0.096
 22297        1:0        1:0         *0.955  0.045
 22298        1:0        2:1      +   0.152 *0.848
 22299        1:0        1:0         *0.989  0.011
 22300        1:0        2:1      +   0.249 *0.751
 22301        1:0        1:0         *0.891  0.109
 22302        1:0        2:1      +   0.166 *0.834
 22303        1:0        2:1      +   0.219 *0.781
 22304        1:0        1:0         *0.981  0.019
 22305        1:0        1:0         *0.906  0.094
 22306        1:0        1:0         *0.98   0.02 
 22307        1:0        1:0         *0.619  0.381
 22308        1:0        1:0         *0.853  0.147
 22309        1:0        1:0         *0.808  0.192
 22310        1:0        1:0         *0.834  0.166
 22311        1:0        1:0         *0.986  0.014
 22312        1:0        1:0         *0.981  0.019
 22313        1:0        2:1      +   0.414 *0.586
 22314        1:0        1:0         *0.996  0.004
 22315        1:0        1:0         *0.978  0.022
 22316        1:0        1:0         *0.917  0.083
 22317        1:0        1:0         *0.687  0.313
 22318        1:0        1:0         *0.998  0.002
 22319        1:0        1:0         *0.993  0.007
 22320        1:0        1:0         *0.932  0.068
 22321        1:0        1:0         *0.962  0.038
 22322        1:0        2:1      +   0.039 *0.961
 22323        1:0        1:0         *0.998  0.002
 22324        1:0        1:0         *0.984  0.016
 22325        1:0        1:0         *0.996  0.004
 22326        1:0        1:0         *0.998  0.002
 22327        1:0        1:0         *0.999  0.001
 22328        1:0        1:0         *0.998  0.002
 22329        1:0        1:0         *0.996  0.004
 22330        1:0        1:0         *0.933  0.067
 22331        1:0        1:0         *0.683  0.317
 22332        1:0        1:0         *0.985  0.015
 22333        1:0        2:1      +   0.081 *0.919
 22334        1:0        2:1      +   0.016 *0.984
 22335        1:0        2:1      +   0.158 *0.842
 22336        1:0        1:0         *0.93   0.07 
 22337        1:0        2:1      +   0.044 *0.956
 22338        1:0        1:0         *0.581  0.419
 22339        1:0        1:0         *0.977  0.023
 22340        1:0        1:0         *0.907  0.093
 22341        1:0        1:0         *0.794  0.206
 22342        1:0        1:0         *0.998  0.002
 22343        1:0        2:1      +   0.053 *0.947
 22344        1:0        1:0         *0.98   0.02 
 22345        1:0        1:0         *0.681  0.319
 22346        1:0        1:0         *0.993  0.007
 22347        1:0        1:0         *0.969  0.031
 22348        1:0        1:0         *0.991  0.009
 22349        1:0        2:1      +   0.39  *0.61 
 22350        1:0        1:0         *0.994  0.006
 22351        1:0        1:0         *0.994  0.006
 22352        1:0        1:0         *0.998  0.002
 22353        1:0        1:0         *0.84   0.16 
 22354        1:0        1:0         *0.997  0.003
 22355        1:0        1:0         *0.953  0.047
 22356        1:0        1:0         *0.998  0.002
 22357        1:0        1:0         *0.965  0.035
 22358        1:0        1:0         *0.973  0.027
 22359        1:0        1:0         *0.987  0.013
 22360        1:0        1:0         *0.995  0.005
 22361        1:0        1:0         *0.926  0.074
 22362        1:0        1:0         *0.966  0.034
 22363        1:0        1:0         *0.57   0.43 
 22364        1:0        1:0         *0.989  0.011
 22365        1:0        2:1      +   0.441 *0.559
 22366        1:0        2:1      +   0.282 *0.718
 22367        1:0        1:0         *0.99   0.01 
 22368        1:0        1:0         *0.988  0.012
 22369        1:0        1:0         *0.916  0.084
 22370        1:0        1:0         *0.981  0.019
 22371        1:0        1:0         *0.907  0.093
 22372        1:0        1:0         *0.99   0.01 
 22373        1:0        1:0         *0.972  0.028
 22374        1:0        1:0         *0.999  0.001
 22375        1:0        1:0         *0.622  0.378
 22376        1:0        1:0         *0.987  0.013
 22377        1:0        1:0         *0.924  0.076
 22378        1:0        1:0         *0.999  0.001
 22379        1:0        1:0         *0.983  0.017
 22380        1:0        2:1      +   0.127 *0.873
 22381        1:0        1:0         *0.989  0.011
 22382        1:0        2:1      +   0.308 *0.692
 22383        1:0        1:0         *0.991  0.009
 22384        1:0        1:0         *0.993  0.007
 22385        1:0        1:0         *0.986  0.014
 22386        1:0        1:0         *0.995  0.005
 22387        1:0        1:0         *0.997  0.003
 22388        1:0        1:0         *0.952  0.048
 22389        1:0        2:1      +   0.317 *0.683
 22390        1:0        1:0         *0.987  0.013
 22391        1:0        1:0         *0.963  0.037
 22392        1:0        1:0         *0.983  0.017
 22393        1:0        1:0         *0.791  0.209
 22394        1:0        1:0         *0.636  0.364
 22395        1:0        1:0         *0.926  0.074
 22396        1:0        2:1      +   0.154 *0.846
 22397        1:0        1:0         *0.552  0.448
 22398        1:0        2:1      +   0.165 *0.835
 22399        1:0        1:0         *0.896  0.104
 22400        1:0        1:0         *0.735  0.265
 22401        1:0        1:0         *0.595  0.405
 22402        1:0        2:1      +   0.001 *0.999
 22403        1:0        2:1      +   0.327 *0.673
 22404        1:0        1:0         *0.99   0.01 
 22405        1:0        2:1      +   0.026 *0.974
 22406        1:0        2:1      +   0.021 *0.979
 22407        1:0        2:1      +   0.063 *0.937
 22408        1:0        2:1      +   0.099 *0.901
 22409        1:0        1:0         *0.696  0.304
 22410        1:0        2:1      +   0.03  *0.97 
 22411        1:0        1:0         *0.932  0.068
 22412        1:0        1:0         *0.993  0.007
 22413        1:0        1:0         *0.971  0.029
 22414        1:0        1:0         *0.927  0.073
 22415        1:0        1:0         *0.953  0.047
 22416        1:0        2:1      +   0.221 *0.779
 22417        1:0        2:1      +   0.129 *0.871
 22418        1:0        2:1      +   0.035 *0.965
 22419        1:0        1:0         *0.834  0.166
 22420        1:0        2:1      +   0.001 *0.999
 22421        1:0        1:0         *0.786  0.214
 22422        1:0        1:0         *0.63   0.37 
 22423        1:0        2:1      +   0.007 *0.993
 22424        1:0        1:0         *0.983  0.017
 22425        1:0        2:1      +   0.498 *0.502
 22426        1:0        1:0         *0.67   0.33 
 22427        1:0        2:1      +   0     *1    
 22428        1:0        1:0         *0.969  0.031
 22429        1:0        1:0         *0.986  0.014
 22430        1:0        1:0         *0.608  0.392
 22431        1:0        2:1      +   0.095 *0.905
 22432        1:0        1:0         *0.981  0.019
 22433        1:0        1:0         *0.627  0.373
 22434        1:0        1:0         *0.99   0.01 
 22435        1:0        1:0         *0.755  0.245
 22436        1:0        1:0         *0.651  0.349
 22437        1:0        1:0         *0.987  0.013
 22438        1:0        1:0         *0.845  0.155
 22439        1:0        1:0         *0.649  0.351
 22440        1:0        1:0         *0.976  0.024
 22441        1:0        1:0         *0.963  0.037
 22442        1:0        1:0         *0.773  0.227
 22443        1:0        1:0         *0.848  0.152
 22444        1:0        1:0         *0.871  0.129
 22445        1:0        1:0         *0.991  0.009
 22446        1:0        2:1      +   0.046 *0.954
 22447        1:0        1:0         *0.95   0.05 
 22448        1:0        2:1      +   0.294 *0.706
 22449        1:0        1:0         *0.981  0.019
 22450        1:0        2:1      +   0.027 *0.973
 22451        1:0        1:0         *0.936  0.064
 22452        1:0        1:0         *0.913  0.087
 22453        1:0        1:0         *0.955  0.045
 22454        1:0        2:1      +   0.012 *0.988
 22455        1:0        1:0         *0.936  0.064
 22456        1:0        1:0         *0.646  0.354
 22457        1:0        1:0         *0.949  0.051
 22458        1:0        2:1      +   0.468 *0.532
 22459        1:0        1:0         *0.653  0.347
 22460        1:0        1:0         *0.522  0.478
 22461        1:0        1:0         *0.623  0.377
 22462        1:0        1:0         *0.966  0.034
 22463        1:0        1:0         *0.963  0.037
 22464        1:0        1:0         *0.97   0.03 
 22465        1:0        1:0         *0.8    0.2  
 22466        1:0        1:0         *0.988  0.012
 22467        1:0        2:1      +   0.196 *0.804
 22468        1:0        1:0         *0.702  0.298
 22469        1:0        1:0         *0.996  0.004
 22470        1:0        1:0         *0.533  0.467
 22471        1:0        2:1      +   0.3   *0.7  
 22472        1:0        1:0         *0.982  0.018
 22473        1:0        1:0         *0.95   0.05 
 22474        1:0        1:0         *0.971  0.029
 22475        1:0        1:0         *0.904  0.096
 22476        1:0        1:0         *0.958  0.042
 22477        1:0        1:0         *0.751  0.249
 22478        1:0        1:0         *0.96   0.04 
 22479        1:0        1:0         *0.957  0.043
 22480        1:0        1:0         *0.99   0.01 
 22481        1:0        2:1      +   0.242 *0.758
 22482        1:0        1:0         *0.737  0.263
 22483        1:0        2:1      +   0.119 *0.881
 22484        1:0        1:0         *0.86   0.14 
 22485        1:0        1:0         *0.961  0.039
 22486        1:0        1:0         *0.96   0.04 
 22487        1:0        2:1      +   0.253 *0.747
 22488        1:0        1:0         *0.91   0.09 
 22489        1:0        1:0         *0.931  0.069
 22490        1:0        1:0         *0.908  0.092
 22491        1:0        1:0         *0.973  0.027
 22492        1:0        1:0         *0.992  0.008
 22493        1:0        1:0         *0.869  0.131
 22494        1:0        1:0         *0.963  0.037
 22495        1:0        1:0         *0.912  0.088
 22496        1:0        1:0         *0.94   0.06 
 22497        1:0        1:0         *0.987  0.013
 22498        1:0        1:0         *0.84   0.16 
 22499        1:0        1:0         *0.817  0.183
 22500        1:0        1:0         *0.919  0.081
 22501        1:0        1:0         *0.978  0.022
 22502        1:0        1:0         *0.914  0.086
 22503        1:0        1:0         *0.988  0.012
 22504        1:0        1:0         *0.654  0.346
 22505        1:0        1:0         *0.969  0.031
 22506        1:0        1:0         *0.829  0.171
 22507        1:0        2:1      +   0.137 *0.863
 22508        1:0        1:0         *0.64   0.36 
 22509        1:0        2:1      +   0.036 *0.964
 22510        1:0        1:0         *0.952  0.048
 22511        1:0        1:0         *0.918  0.082
 22512        1:0        2:1      +   0.353 *0.647
 22513        1:0        1:0         *0.629  0.371
 22514        1:0        2:1      +   0.112 *0.888
 22515        1:0        1:0         *0.972  0.028
 22516        1:0        1:0         *0.911  0.089
 22517        1:0        1:0         *0.85   0.15 
 22518        1:0        1:0         *0.976  0.024
 22519        1:0        1:0         *0.599  0.401
 22520        1:0        2:1      +   0.028 *0.972
 22521        1:0        2:1      +   0.224 *0.776
 22522        1:0        1:0         *0.587  0.413
 22523        1:0        1:0         *0.804  0.196
 22524        1:0        2:1      +   0.077 *0.923
 22525        1:0        1:0         *0.795  0.205
 22526        1:0        2:1      +   0.173 *0.827
 22527        1:0        1:0         *0.654  0.346
 22528        1:0        2:1      +   0.108 *0.892
 22529        1:0        1:0         *0.991  0.009
 22530        1:0        1:0         *0.561  0.439
 22531        1:0        1:0         *0.918  0.082
 22532        1:0        2:1      +   0.412 *0.588
 22533        1:0        1:0         *0.75   0.25 
 22534        1:0        1:0         *0.907  0.093
 22535        1:0        1:0         *0.958  0.042
 22536        1:0        2:1      +   0.317 *0.683
 22537        1:0        1:0         *0.876  0.124
 22538        1:0        2:1      +   0.018 *0.982
 22539        1:0        1:0         *0.976  0.024
 22540        1:0        2:1      +   0.073 *0.927
 22541        1:0        1:0         *0.576  0.424
 22542        1:0        2:1      +   0.406 *0.594
 22543        1:0        1:0         *0.547  0.453
 22544        1:0        1:0         *0.768  0.232
 22545        1:0        1:0         *0.833  0.167
 22546        1:0        1:0         *0.978  0.022
 22547        1:0        1:0         *0.997  0.003
 22548        1:0        1:0         *0.903  0.097
 22549        1:0        2:1      +   0.063 *0.937
 22550        1:0        2:1      +   0.453 *0.547
 22551        1:0        1:0         *0.988  0.012
 22552        1:0        1:0         *0.963  0.037
 22553        1:0        2:1      +   0.031 *0.969
 22554        1:0        1:0         *0.68   0.32 
 22555        1:0        1:0         *0.895  0.105
 22556        1:0        1:0         *0.95   0.05 
 22557        1:0        2:1      +   0.074 *0.926
 22558        1:0        1:0         *0.837  0.163
 22559        1:0        2:1      +   0.006 *0.994
 22560        1:0        1:0         *0.838  0.162
 22561        1:0        1:0         *0.798  0.202
 22562        1:0        1:0         *0.895  0.105
 22563        1:0        1:0         *0.955  0.045
 22564        1:0        1:0         *0.615  0.385
 22565        1:0        1:0         *0.715  0.285
 22566        1:0        1:0         *0.564  0.436
 22567        1:0        1:0         *0.884  0.116
 22568        1:0        2:1      +   0     *1    
 22569        1:0        1:0         *0.883  0.117
 22570        1:0        1:0         *0.936  0.064
 22571        1:0        2:1      +   0.402 *0.598
 22572        1:0        1:0         *0.869  0.131
 22573        1:0        2:1      +   0.316 *0.684
 22574        1:0        1:0         *0.96   0.04 
 22575        1:0        2:1      +   0.166 *0.834
 22576        1:0        1:0         *0.978  0.022
 22577        1:0        1:0         *0.973  0.027
 22578        1:0        1:0         *0.679  0.321
 22579        1:0        2:1      +   0.159 *0.841
 22580        1:0        1:0         *0.627  0.373
 22581        1:0        1:0         *0.949  0.051
 22582        1:0        1:0         *0.765  0.235
 22583        1:0        2:1      +   0.018 *0.982
 22584        1:0        1:0         *0.745  0.255
 22585        1:0        2:1      +   0.033 *0.967
 22586        1:0        2:1      +   0.283 *0.717
 22587        1:0        2:1      +   0.02  *0.98 
 22588        1:0        2:1      +   0.417 *0.583
 22589        1:0        2:1      +   0.004 *0.996
 22590        1:0        1:0         *0.721  0.279
 22591        1:0        1:0         *0.653  0.347
 22592        1:0        1:0         *0.96   0.04 
 22593        1:0        1:0         *0.696  0.304
 22594        1:0        1:0         *0.502  0.498
 22595        1:0        1:0         *0.567  0.433
 22596        1:0        1:0         *0.98   0.02 
 22597        1:0        1:0         *0.92   0.08 
 22598        1:0        2:1      +   0.171 *0.829
 22599        1:0        2:1      +   0.052 *0.948
 22600        1:0        2:1      +   0.001 *0.999
 22601        1:0        1:0         *0.669  0.331
 22602        1:0        2:1      +   0.006 *0.994
 22603        1:0        1:0         *0.991  0.009
 22604        1:0        1:0         *0.934  0.066
 22605        1:0        1:0         *0.963  0.037
 22606        1:0        1:0         *0.985  0.015
 22607        1:0        1:0         *0.993  0.007
 22608        1:0        2:1      +   0.343 *0.657
 22609        1:0        2:1      +   0.334 *0.666
 22610        1:0        1:0         *0.977  0.023
 22611        1:0        1:0         *0.989  0.011
 22612        1:0        1:0         *0.852  0.148
 22613        1:0        2:1      +   0.046 *0.954
 22614        1:0        1:0         *0.814  0.186
 22615        1:0        2:1      +   0.001 *0.999
 22616        1:0        2:1      +   0.025 *0.975
 22617        1:0        2:1      +   0.017 *0.983
 22618        1:0        2:1      +   0.122 *0.878
 22619        1:0        1:0         *0.982  0.018
 22620        1:0        2:1      +   0.037 *0.963
 22621        1:0        2:1      +   0.004 *0.996
 22622        1:0        1:0         *0.717  0.283
 22623        1:0        2:1      +   0.072 *0.928
 22624        1:0        2:1      +   0.028 *0.972
 22625        1:0        1:0         *0.975  0.025
 22626        1:0        2:1      +   0.46  *0.54 
 22627        1:0        2:1      +   0.026 *0.974
 22628        1:0        1:0         *0.971  0.029
 22629        1:0        1:0         *0.952  0.048
 22630        1:0        1:0         *0.933  0.067
 22631        1:0        1:0         *0.578  0.422
 22632        1:0        1:0         *0.962  0.038
 22633        1:0        2:1      +   0.399 *0.601
 22634        1:0        2:1      +   0.123 *0.877
 22635        1:0        1:0         *0.993  0.007
 22636        1:0        1:0         *0.921  0.079
 22637        1:0        1:0         *0.986  0.014
 22638        1:0        2:1      +   0.02  *0.98 
 22639        1:0        1:0         *0.864  0.136
 22640        1:0        2:1      +   0.445 *0.555
 22641        1:0        2:1      +   0     *1    
 22642        1:0        1:0         *0.982  0.018
 22643        1:0        1:0         *0.837  0.163
 22644        1:0        1:0         *0.79   0.21 
 22645        1:0        1:0         *0.906  0.094
 22646        1:0        1:0         *0.98   0.02 
 22647        1:0        1:0         *0.995  0.005
 22648        1:0        2:1      +   0.2   *0.8  
 22649        1:0        1:0         *0.886  0.114
 22650        1:0        1:0         *0.996  0.004
 22651        1:0        1:0         *0.906  0.094
 22652        1:0        1:0         *0.957  0.043
 22653        1:0        2:1      +   0.177 *0.823
 22654        1:0        1:0         *0.505  0.495
 22655        1:0        1:0         *0.663  0.337
 22656        1:0        2:1      +   0.455 *0.545
 22657        1:0        2:1      +   0.149 *0.851
 22658        1:0        2:1      +   0     *1    
 22659        1:0        1:0         *0.967  0.033
 22660        1:0        1:0         *0.92   0.08 
 22661        1:0        1:0         *0.874  0.126
 22662        1:0        1:0         *0.655  0.345
 22663        1:0        1:0         *0.696  0.304
 22664        1:0        2:1      +   0.467 *0.533
 22665        1:0        1:0         *0.675  0.325
 22666        1:0        1:0         *0.961  0.039
 22667        1:0        2:1      +   0.117 *0.883
 22668        1:0        1:0         *0.992  0.008
 22669        1:0        1:0         *0.991  0.009
 22670        1:0        1:0         *0.807  0.193
 22671        1:0        1:0         *0.579  0.421
 22672        1:0        2:1      +   0.012 *0.988
 22673        1:0        1:0         *0.988  0.012
 22674        1:0        1:0         *0.905  0.095
 22675        1:0        2:1      +   0.192 *0.808
 22676        1:0        1:0         *0.892  0.108
 22677        1:0        2:1      +   0.122 *0.878
 22678        1:0        1:0         *0.996  0.004
 22679        1:0        1:0         *0.956  0.044
 22680        1:0        2:1      +   0.133 *0.867
 22681        1:0        2:1      +   0.089 *0.911
 22682        1:0        2:1      +   0.472 *0.528
 22683        1:0        1:0         *0.947  0.053
 22684        1:0        1:0         *0.93   0.07 
 22685        1:0        1:0         *0.979  0.021
 22686        1:0        1:0         *0.881  0.119
 22687        1:0        1:0         *0.981  0.019
 22688        1:0        2:1      +   0.071 *0.929
 22689        1:0        1:0         *0.819  0.181
 22690        1:0        2:1      +   0.082 *0.918
 22691        1:0        1:0         *0.997  0.003
 22692        1:0        1:0         *0.772  0.228
 22693        1:0        1:0         *0.965  0.035
 22694        1:0        1:0         *0.977  0.023
 22695        1:0        1:0         *0.961  0.039
 22696        1:0        2:1      +   0.306 *0.694
 22697        1:0        1:0         *0.998  0.002
 22698        1:0        1:0         *0.776  0.224
 22699        1:0        1:0         *0.982  0.018
 22700        1:0        1:0         *0.767  0.233
 22701        1:0        2:1      +   0.088 *0.912
 22702        1:0        2:1      +   0.014 *0.986
 22703        1:0        1:0         *0.934  0.066
 22704        1:0        2:1      +   0.321 *0.679
 22705        1:0        1:0         *0.906  0.094
 22706        1:0        2:1      +   0.253 *0.747
 22707        1:0        2:1      +   0.032 *0.968
 22708        1:0        2:1      +   0.449 *0.551
 22709        1:0        1:0         *0.714  0.286
 22710        1:0        1:0         *0.976  0.024
 22711        1:0        1:0         *0.997  0.003
 22712        1:0        1:0         *0.83   0.17 
 22713        1:0        1:0         *0.998  0.002
 22714        1:0        2:1      +   0.278 *0.722
 22715        1:0        2:1      +   0.356 *0.644
 22716        1:0        2:1      +   0.07  *0.93 
 22717        1:0        2:1      +   0.335 *0.665
 22718        1:0        1:0         *0.974  0.026
 22719        1:0        2:1      +   0.07  *0.93 
 22720        1:0        2:1      +   0.351 *0.649
 22721        1:0        1:0         *0.998  0.002
 22722        1:0        1:0         *0.931  0.069
 22723        1:0        2:1      +   0.036 *0.964
 22724        1:0        1:0         *0.88   0.12 
 22725        1:0        1:0         *0.765  0.235
 22726        1:0        1:0         *0.775  0.225
 22727        1:0        2:1      +   0.226 *0.774
 22728        1:0        2:1      +   0.259 *0.741
 22729        1:0        2:1      +   0.036 *0.964
 22730        1:0        1:0         *0.855  0.145
 22731        1:0        2:1      +   0.498 *0.502
 22732        1:0        1:0         *0.591  0.409
 22733        1:0        2:1      +   0.011 *0.989
 22734        1:0        1:0         *0.895  0.105
 22735        1:0        1:0         *0.841  0.159
